source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,A_v,E_bp_rp
1858627207366643456,313.5082306875016,30.028040118849717,2.1927328713124,0.10233655,10.646995178634246,0.06676956,-7.248992745051092,0.090319455,,17.900486,19.199947,16.765017,0.48484000000000005,0.2094196
1858636136592208384,313.1735022441944,30.048520440900838,1.6316961672061,0.15019338,-6.031867263666561,0.10654566,-3.990960709597076,0.13236792,,16.036228,16.379448,15.369625,0.44082,0.1904058
1858638374282278912,312.9525765198649,30.03533540850924,1.9418484101313969,0.035520744,9.767922924847262,0.024061102,5.606075732723673,0.029674452,,15.792736,16.505991,14.864798,0.44764000000000004,0.19335159999999998
1858638511721216128,312.9837180714018,30.05052335344538,1.3242653851247166,0.0998372,-11.801981547815554,0.06624879,-13.561858246358623,0.08071897,,17.709555,18.698503,16.763086,0.43865,0.18946849999999998
1858640264067883648,313.02995896447294,30.11700450473992,1.3638250680040274,0.051402543,4.4275819336856,0.03369362,-19.28819929875892,0.042060107,,16.62239,17.338509,15.799929,0.43648000000000003,0.1885312
1858642428731202560,313.1882161028823,30.097962849164904,2.03537523842326,0.04306346,-35.40453172929949,0.030101469,-6.790457876585602,0.038830366,,16.436222,17.334204,15.504946,0.43338000000000004,0.1871922
1858647582691979776,313.25871342400376,30.202118312670347,1.62270093772137,0.061091665,-13.316314097063444,0.042619754,-13.300893169747908,0.05454459,,17.013266,17.929276,16.022799,0.44764000000000004,0.19335159999999998
1858653423848477312,312.5713611283147,29.841563473235507,2.894836833019552,0.011082757,9.53629671328094,0.008427467,-4.025441497529874,0.010773564,-21.89435,12.502561,12.842283,12.003219,0.55087,0.2379403
1858656206990122240,312.4440470357832,29.902701566658592,1.7495031689930636,0.069097064,2.3936019515327733,0.051095977,-9.818532788641456,0.06531478,,17.106716,18.108099,16.097086,0.6051200000000001,0.2613728
1858656859822364288,312.56368877130103,29.892361876737745,1.4604451479739873,0.028244691,-5.888991895371727,0.020983696,-25.35448481223078,0.02604688,,15.381487,15.942353,14.673791,0.55211,0.23847590000000002
1858657581376895360,312.52612690696293,29.92336057786147,1.2328457783502156,0.04226843,1.7935860110239286,0.03172464,-0.7504348676416032,0.038262937,,16.212107,16.819168,15.46953,0.56947,0.2459743
1858659196284168960,312.76867405684726,29.90860841338298,1.8305025244366169,0.07624394,-6.156478402748796,0.05500827,-2.279115732707914,0.06539811,,17.384943,18.600187,16.197945,0.48949000000000004,0.2114281
1858660192716620928,312.70993038690654,29.95119255971424,1.6801539121237516,0.0398484,14.896964863868671,0.028382268,6.947599991319336,0.035004374,,16.14927,17.022541,15.22475,0.50313,0.2173197
1858660330155564672,312.74475181197494,29.966558916355456,1.2403674912933598,0.022375733,-5.143042428492977,0.015886433,-14.630757328692477,0.019985307,,14.945795,15.419562,14.315353,0.49631,0.21437389999999998
1858663834848921344,312.6885857392524,30.019292183914544,1.4888432523618964,0.02928136,-13.324784545626724,0.020626947,-20.14260641930057,0.025038969,,15.510074,16.08718,14.794205,0.52452,0.22655879999999998
1858664762561901056,312.6058266905853,30.031449099278785,2.289639793382776,0.08897407,13.96448239688542,0.061763916,-12.547082197033037,0.072058775,,17.546833,18.711592,16.49648,0.57226,0.24717939999999997
1858664762561903360,312.59997366244244,30.029889589655248,1.7030216868432342,0.012687439,8.38861151608187,0.008651269,3.488240464554549,0.011329953,-48.239807,12.287508,12.568449,11.8506565,0.57474,0.24825060000000002
1858666068231922688,312.7502963774929,30.11113869988136,3.1141295886445963,0.018659946,6.010231327010477,0.012781356,-5.181812396975598,0.0153609095,,9.607821,9.765083,9.307903,0.52576,0.2270944
1858672493496181888,312.3102475902677,30.00763611838679,2.1785266991937124,0.2552736,-0.8988277095508121,0.10967137,-5.28283963173613,0.22168523,,15.265554,14.188893,13.411829,0.63147,0.2727543
1858672935871730688,312.25247229917187,30.00068973441931,2.773675302809388,0.07408198,-3.568374485193155,0.054718558,4.55891069630998,0.07116645,,17.129221,18.204147,16.1135,0.6429400000000001,0.27770859999999997
1858676646723787520,312.5646368788593,30.066215883521,1.3504925027260757,0.097093396,-8.553114442299618,0.071720146,2.1556923283508818,0.085394494,,17.794413,19.139235,16.691841,0.59861,0.2585609
1858676719750866048,312.60518275255805,30.067185483451123,1.3967102641496452,0.015147568,-26.52478952456715,0.01081085,-16.855429329819973,0.013204517,-30.324053,13.833443,14.165553,13.331082,0.58342,0.2519998
1858682148589669888,312.44532312143946,30.19264476638297,1.7371515099976118,0.067526765,-5.309434505109112,0.045974076,-14.966941002562804,0.05889145,,17.11632,18.095459,16.14091,0.58931,0.2545439
1858691666238036864,312.9036639540314,30.227580759849847,1.482269450176327,0.034968533,-15.90940771655774,0.023976227,-15.99533347312485,0.03435725,,15.930375,16.588194,15.137268,0.53878,0.23271820000000001
1858694346297404800,313.1414890336339,30.25294395683597,1.1969918629014549,0.07322708,13.151862292279317,0.053000335,6.744159015434391,0.07017049,,17.468925,18.263538,16.595947,0.43896,0.1896024
1858701596202502528,313.0029104941321,30.427920476659803,1.2718300891416994,0.077071734,-0.1492810550449623,0.05793513,-4.341860508087644,0.072509356,,17.560205,18.541958,16.576683,0.47027,0.2031263
1858707196834976384,312.6086780675146,30.317778704592392,1.222016553326095,0.117964156,21.72935795527924,0.0774681,-23.485295505944205,0.09812882,,17.952444,18.645075,16.866524,0.6379800000000001,0.2755662
1858707845362683776,312.66062287158223,30.36015179716926,1.2224566274762296,0.08079197,-2.91709872791824,0.058958437,-16.196362465118366,0.073367395,,17.586758,18.461027,16.678604,0.61969,0.26766609999999996
