source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr
5322959922947261824,129.10959334666163,0.24938388,-49.24996513635457,0.25552127,2.9150568588393835,0.26481003,-8.942924306807926,0.32619244,-10.642358911600354,0.34061173,,,18.47704,19.19333,16.558456,0.3048343,0.010149807,0.39422446,0.08233044,0.035742607,0.116357334,-0.05931436,-0.1873298,0.09326932,0.1960309
5322968375442525568,129.3611080156717,0.06956504,-49.08828724162978,0.08113209,3.077149642030994,0.08390673,-19.35540353513993,0.092488125,-4.682176321738073,0.09212811,,,17.716763,19.120018,16.583273,-0.013846545,0.053748455,-0.17534891,0.07853647,0.19775194,0.13100153,-0.37923256,0.19078775,-0.07260588,-0.059406467
5322971777056618624,129.33114845760204,0.03571464,-49.02657401038434,0.040736333,3.6941550800389624,0.043495387,-35.68143016136832,0.049721655,25.038846320009263,0.053673204,21.06724,1.4906362,13.246152,13.721218,12.57205,0.07311278,0.15982749,-0.03680031,0.0369401,0.12697384,0.081961825,-0.21439205,0.11623862,-0.1624247,0.04702777
5323108769319730560,127.67552316259822,0.052176315,-49.10048361548638,0.066497885,2.8286999558368566,0.064812556,-2.1769691758708394,0.07162679,-3.366958244232924,0.082335226,,,16.713816,18.077091,15.49527,0.007610988,0.014608032,-0.015124329,0.023909405,0.029483335,0.017308947,-0.27594852,0.11103264,0.058919877,0.057733733
5323139486940258048,128.19129738558712,0.102163576,-49.21695947022972,0.09385414,2.1268401394674763,0.09408529,-11.495529294238203,0.115058616,5.167208763909956,0.116914086,,,17.371891,,,0.41922465,-0.030961283,-0.35542127,-0.37798265,0.27557355,-0.33216727,-0.5272738,0.05928112,0.012153067,0.41892964
5323141784738133632,128.33076501852145,0.32296446,-49.23523862926382,0.30438554,2.152044241618737,0.35053086,-8.266344517586692,0.42214364,33.08074888392639,0.39063752,,,19.808418,21.234257,18.565521,-0.07200372,-0.06294479,-0.04269839,-0.006422952,0.21961418,0.052716237,-0.24344634,0.22974609,-0.05114199,-0.10349512
5323141784738178560,128.33560419645113,0.13546,-49.220693453860534,0.13274981,2.2724388717382156,0.14431441,-13.64260306877792,0.18358348,-1.780570752936502,0.17115426,,,18.612053,20.018879,17.441843,-0.09745393,-0.010719518,0.059134834,0.06826843,0.10026446,0.112903796,-0.30878016,0.1627225,-0.059141017,-0.18363588
5323146805561749120,128.2885065162454,0.031018808,-49.06168641347542,0.03154336,3.347431527112273,0.034372047,9.847354945791151,0.039320104,17.79837108691235,0.038363468,,,16.296436,17.256432,15.328538,-0.08365355,-0.08243597,-0.26277858,0.11081584,0.24831238,0.14612839,-0.22344753,0.18165857,-0.095034294,-0.03658018
5323147492756492288,128.4177061555675,0.073326245,-49.0470832710992,0.079086624,2.579413192962087,0.08296879,-19.015014928057294,0.09114687,18.02282098890432,0.1081793,,,17.885324,18.944748,16.742966,-0.13978131,0.007479061,-0.19037029,0.0845498,0.14381707,0.086646736,-0.26907358,0.043370895,0.095224716,-0.1323634
5323148008152124032,128.50754526883935,0.062280376,-49.00279855000407,0.06719853,2.38405543403875,0.07384333,0.5069502069759233,0.08338537,6.430420451047411,0.09254896,,,17.63315,18.907248,16.50886,7.348965E-4,0.051853083,-0.13214195,0.083544806,0.15495804,0.05994603,-0.18166487,-0.10654072,0.18588789,-0.07399748
5323151474186550272,128.91647180245994,0.009008696,-49.1960290069529,0.009947183,3.1087717476608607,0.010760718,-23.840315654663108,0.0113121085,0.7076797752728932,0.012405363,20.544052,0.67422307,11.901439,12.218101,11.416881,0.05528466,-0.05202781,-0.048296906,0.056993745,0.24446218,0.07733016,-0.16662353,0.10588669,-0.047735933,0.059865482
5323158792803450112,129.13310721631197,0.117521435,-49.0121327171234,0.14734207,3.155971470378233,0.14819694,-9.313855677804828,0.17051178,5.4846015728506785,0.20009667,,,18.214891,20.013523,16.919863,-0.02017623,0.15404361,-0.08313351,-0.042857893,0.015654037,-0.011197761,-0.1842814,0.15055092,-0.054836843,-0.23952305
