source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr
5952456649431875072,261.1106233534336,0.16571546,-44.6492315100496,0.12138577,1.5010655138480826,0.21818353,-1.0830497442566194,0.22823726,-4.63447664963155,0.19746053,,,18.185541,17.999992,16.588758,0.26093313,-0.083329484,-0.23061265,-0.20924634,-0.33049357,-0.081476115,-0.3831892,-0.20399067,0.3273432,-0.0058175405
5952476230156653056,261.3082950069954,0.03267806,-44.66702353095477,0.024117861,1.4617319008025622,0.037510637,-10.576277871156973,0.05187053,-11.987102396571691,0.04162732,,,15.661737,16.305119,14.898549,0.258498,0.0041780896,-0.29446033,-0.15649658,-0.1434321,-0.08903254,-0.40694988,-0.062741324,-0.052638482,-0.09519413
5952476573755874688,261.2879137249172,0.08950055,-44.625303177328234,0.0694424,1.2368894786728173,0.108000055,-10.17034382757119,0.13308324,-12.65324099469925,0.11051197,,,17.49303,18.708626,16.4182,0.24910972,-0.16797921,-0.22931616,-0.1273981,-0.26456326,-0.040719915,-0.41372958,-0.027944818,0.019449487,-0.13432956
5952479631770922240,261.21782198153545,0.12807143,-44.59009078644177,0.092176996,1.4025371514063665,0.13826343,-9.533828792213017,0.18863465,-9.38553648765707,0.15261956,,,17.911543,18.785414,16.869621,0.37435213,-0.06423903,-0.3627085,-0.23691215,-0.1977481,-0.17966194,-0.44715884,-0.0013769809,0.022271011,-0.028506113
5952891093968078976,260.271344724357,0.26013187,-44.56830485448381,0.18311477,2.216960626666068,0.3096212,-2.5300209121808357,0.3886018,-1.7243116723051546,0.26905447,,,18.980711,19.946737,17.953983,0.2196877,-0.14451398,-0.07913447,-0.21238679,-0.24055342,-0.16122182,-0.18653513,-0.17361149,0.10551104,0.26291752
5953207306599068928,261.0500522908555,0.20979488,-44.63367069662667,0.16108786,1.568025324968299,0.27292696,0.9830437679232787,0.3065786,-7.926251333395002,0.24590458,,,18.667345,,,0.29583615,0.02648928,-0.29208097,-0.22306897,-0.37538758,-0.07965633,-0.39507675,-0.29061958,0.18555902,0.13850902
5953208474831258240,260.9556436096741,0.4238338,-44.57842455095163,0.31156301,2.5278138887110533,0.4565771,-2.914395228116367,0.56487745,-5.100162296868991,0.46050417,,,19.627327,20.026167,18.233543,0.3722917,-0.020140454,-0.1932433,-0.18023838,-0.18778291,-0.11164517,-0.3001823,-0.1548281,0.092452355,0.09041133
5953210291616988928,260.77133860331793,0.25828248,-44.58402031051699,0.1973699,1.8256326718648106,0.30708066,-0.8611731674463915,0.34375507,-0.5140936404931649,0.28031433,,,18.801054,19.592232,17.699347,0.27339712,-0.092732936,-0.12674196,-0.11584844,-0.28362778,-0.06324145,-0.29877353,-0.08005619,0.2045717,0.15592647
5953210776934775296,260.800031765426,0.28426874,-44.55930080090746,0.21473733,2.23634217474354,0.35641634,-3.306514280140803,0.3986076,-3.401252602795113,0.2959591,,,17.716988,17.69376,15.8956785,0.31021312,-0.117287956,-0.118785724,-0.15856859,-0.38062322,-0.029149605,-0.36574975,-0.234485,0.25128132,0.18892331
5953213315262898304,260.7567178439882,0.22924903,-44.41483799884246,0.17228612,1.4716721240831947,0.2804595,-10.466764791899351,0.33438045,-14.910988317764204,0.25611123,,,18.885744,19.835455,17.51682,0.19989158,0.019916043,-0.09285031,-0.08202839,-0.26632202,-0.016619598,-0.28675574,-0.17578557,0.2304767,0.08409961
