source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
6728600807940935808,281.89721497280357,-40.22727455245054,5.824639670961236,1.4239537,-3.5528483939816624,1.7150605,3.056817494291471,1.3139843,,,20.443775,20.81518,19.58815
6730537150992576768,281.8657923859696,-36.37041719980367,5.839098051926887,2.2555296,-7.82562580509347,2.5701597,-13.343250239884949,1.7809457,,,20.757973,21.547533,19.793892
6730894045596783616,284.58299790759594,-36.90009855484649,5.894106009929728,0.055543363,11.365822942478035,0.05660038,-59.23000678815802,0.050262976,,,15.709678,17.077759,14.561971
6730234132456929408,281.94475065933995,-37.489550445820434,5.931726795802166,1.6922715,-3.1012160899776817,2.0690925,-2.19407992527292,1.556399,,,20.361917,20.259752,19.411978
6731440223693075840,286.1493195092666,-35.5716053667494,5.937682726243315,0.012132248,4.909146053180331,0.013381108,-11.950516080621428,0.012215289,-33.53491,1.1551089,12.474193,13.038188,11.768925
6731376525039449216,286.4611192229757,-35.780884986651564,5.942394533204453,0.022247799,-44.089171734478754,0.022062594,-50.19416917896508,0.019044673,,,10.246334,10.590141,9.73214
6729781889586284032,280.49488438621455,-38.07685848419341,5.960934678225256,0.73448515,-1.93159137614131,0.97262645,-1.4886998530496625,0.7729937,,,19.707577,19.582977,18.520407
6730375759001955840,280.5119285483219,-37.461331152373,5.961820640673415,0.20530398,21.41104759539092,0.20874538,18.567426289864017,0.17527485,,,18.412893,20.260424,17.11009
6718525330052459648,286.135415070771,-38.01673070388549,5.970637991106457,2.1424022,-0.7077086682788527,1.8414507,-9.387774946812673,1.6221802,,,20.820326,21.794825,20.581392
6718380258939311104,285.4883233596796,-38.891626416900905,5.972561616760719,1.9856056,-8.094453185656398,2.5651119,-4.85414929393296,2.0235155,,,20.5523,21.383455,18.94275
6718372768515870208,285.1922497481007,-39.09484873363596,5.981771391950282,0.08003203,-96.72161297582608,0.08346174,-67.51702149984396,0.073060304,,,17.214453,18.481186,16.111841
6730140811404733824,280.9506802318115,-38.08371329343123,6.044753100991249,0.12749541,-79.71483503737818,0.12608184,-70.55343244547656,0.10602022,,,17.566626,19.402346,16.308477
6729288483742844288,282.2423954372222,-38.521384689712214,6.059257315278445,0.08160121,-5.710791032087565,0.08391313,19.587831181439228,0.070903435,,,16.14969,17.687323,14.923476
6731896009922759680,282.63014640445857,-35.74613163308303,6.081903265146154,1.2857046,0.8658033589959513,1.3695829,-4.146444987249541,1.145354,,,20.271454,,
6730249285109015296,282.2861780606726,-37.33637570672902,6.094249477745174,0.25649822,17.662681401188124,0.27548343,-86.9303722613284,0.23675057,,,19.023802,19.24878,18.846739
6730834190931899904,285.21724677708727,-37.053609392657734,6.0977667835562235,0.63234097,-7.1712143775874475,0.650863,0.01666912359410028,0.56695426,,,18.144978,18.644203,17.105736
6732394982048819456,283.61412077098356,-35.106340385053144,6.100778473740402,0.036889695,16.448431443959247,0.037815087,-6.176763634916214,0.033125415,16.000847,5.091853,13.961238,14.960102,12.966879
6730412420840164992,280.9709248038985,-37.001989187266396,6.114228500685502,0.034356058,22.71939765759814,0.031965546,33.190294372943974,0.026589893,-48.611546,8.04248,15.094904,16.304993,14.008584
6717593150351383680,287.3518982137124,-39.34340739870898,6.132522526408467,0.066319846,-25.812531262856265,0.06531127,-41.94762247295639,0.059606057,,,15.805513,17.25306,14.623482
6728632070997851904,281.93438231464614,-39.92622744032989,6.137789009122592,0.023867372,19.175202841481934,0.025806662,4.097027958824282,0.022685662,-21.6349,8.366739,14.4747305,15.449837,13.497306
6729047617674160640,282.64658165263046,-39.34990134499796,6.244018017258337,1.7337595,-1.087488730422119,1.8110186,-6.191001561684228,1.6670903,,,20.244606,20.37452,19.38733
6717458563255017216,286.30606548530636,-40.200832765650404,6.274470902745125,2.0484538,-2.2796410788127126,1.7715818,-4.894388840249198,1.5737578,,,20.784653,21.719496,19.754557
6730568006046885120,280.8869069069276,-36.441885386618964,6.284845041405878,0.03403702,0.573705930605767,0.03602329,-25.531343263102038,0.030460823,0.108562164,5.669247,14.39574,16.133568,13.131813
6729416886084307072,282.7870271362489,-38.05282371106854,6.295676818953955,0.15366843,14.450285371972367,0.16385148,-63.59462838966015,0.12892847,,,15.924699,16.956608,14.322841
6719143152506899072,286.3000279513754,-37.28164791844413,6.297291851522659,0.08228112,-10.120088222774024,0.07682557,6.259286893843951,0.06529197,,,16.789,18.558975,15.513856
6730416617027061120,280.87087558147897,-36.941173269869495,6.322878046141222,0.23532473,-78.67804778669547,0.36546698,-66.27452718966741,0.23861378,,,17.833885,,
6731322889488509696,285.3384484274784,-35.995665442397026,6.325216364837387,0.36994672,5.549048308496648,0.3638005,21.086581913799435,0.35006484,,,19.027838,21.097532,17.652613
6730917753816052352,283.37319965050506,-37.703471428160626,6.327343179633884,0.10993959,4.132415450422447,0.11234815,-28.169390999335345,0.09498139,-4.120048,5.749974,14.326249,15.596544,13.036335
6718729147726242688,285.8499634736793,-37.84984147374046,6.389838077570837,0.32201374,-40.199798262864064,0.3348784,-43.69128749108417,0.2998265,,,19.34048,21.562784,17.934404
6731035195403320448,283.20057940697933,-36.87491482536932,6.396157839192418,0.033737168,13.02561541133075,0.03930225,-98.61362421857133,0.031973377,,,15.389572,16.7858,14.226599
6731139511570160768,283.90554167151157,-36.2772694979274,6.4124997434408835,0.9774586,-4.05238387137821,1.2291663,0.43885517535116686,0.8906698,,,19.992687,20.028517,18.840319
6719167341762656640,285.7765671711046,-37.278162298689566,6.4529195246879505,0.07930999,4.573239991582569,0.06924158,-26.27797852640655,0.052535724,,,16.097847,18.330431,14.719908
6731237917854733824,285.96693352451774,-36.50674159136042,6.4877987191339495,0.035216764,4.235794628996662,0.039666694,-26.951348663880886,0.03280985,,,15.379024,17.266756,14.086205
6731247225052975104,285.6562775513787,-36.48028944005071,6.4916070434402595,0.24555877,-20.825956867705955,0.27993754,-63.05102024324297,0.2713137,,,18.909592,20.112446,17.408157
6717467183254823424,286.4444667802986,-40.02962569402319,6.526997858099624,0.06676424,-23.153741423823647,0.061645966,-69.41354166668862,0.055265687,,,13.401156,14.427952,12.3918705
6715989439626751872,285.38653456560655,-40.42392515224751,6.553949108711803,0.33935001,-2.972857775876119,0.34552878,0.5713780413477472,0.30729288,,,19.336885,21.09706,17.946787
6729331841431242112,282.06999270006565,-38.447165359127794,6.55785292559235,0.104316905,20.94604915120354,0.111959,-77.22721407206444,0.097802795,,,17.41736,19.167864,16.160957
6731259667569440000,285.68704093620113,-36.26479030209795,6.5929385356649535,0.06526438,17.08738964750586,0.07167918,-8.831183836327707,0.06572574,,,16.650692,18.229462,15.448561
