source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr
4090488782130056448,273.60548472939485,0.09646679,-22.61787156992642,0.08734798,0.5259178835573728,0.10514845,0.8311732912550741,0.115430415,1.202477303209786,0.08839517,,,17.551897,18.368216,16.602331,0.06503221,-0.10368071,-0.330451,-0.025579173,-0.3919027,0.02624525,-0.5606499,-0.07776964,0.21044347,0.004193314
4069788379786093568,272.06076927409106,0.10628878,-21.99310551594065,0.088597275,0.5607679390092215,0.112059295,-0.8202044725145613,0.13958856,-3.9752485641211806,0.09598724,,,17.537807,19.076538,16.355347,0.33688462,-0.24952057,-0.03064842,-0.24830957,-0.2880071,-0.22617537,-0.41368023,-0.1135203,0.027710937,0.31475848
4065882639607422336,272.43939941173204,0.11632821,-24.285827175989308,0.100226745,0.6178629498037973,0.12343779,-1.9817484548167295,0.14685403,-4.110712209012156,0.112920016,,,17.837866,19.765602,16.548283,0.1886019,-0.012690605,-0.23433924,-0.12311552,-0.2682132,-0.11930836,-0.45842895,-0.0113291005,0.17972563,0.16909203
4066657795308595072,273.4514661818158,0.10119848,-22.61471768651338,0.09371004,0.6087006118738172,0.12160727,1.5043776882906057,0.12269185,-3.941175240063555,0.091657706,,,17.099684,17.643356,16.091446,0.14228778,0.1446524,-0.3895591,-0.22826095,-0.4452097,-0.102193385,-0.62292093,-0.3351461,0.26590028,0.1481507
4090754348538750592,273.1306075573527,0.09115869,-22.08461515043663,0.078975834,0.48708107372202136,0.097292624,-4.946720471136533,0.11763784,-2.8282513537966736,0.084980346,,,17.260416,17.884283,16.374376,-0.050865512,-0.20900984,-0.26675376,0.28100446,-0.38301477,0.3084779,-0.46440405,-0.058816675,0.062334303,-0.14409013
4066347222013300096,273.26718387258666,0.07886485,-23.731159376799997,0.07066938,0.4522008691305438,0.09031723,-0.5109762615603213,0.09355924,-2.820626226534243,0.07393908,-6.968155,3.1807213,14.046802,15.011741,12.989209,0.24966937,-0.08631669,-0.13433452,-0.2404707,-0.354209,-0.16486406,-0.45769492,-0.16471565,0.31239426,0.18323229
4066721532642529152,272.7308804838497,0.07772852,-22.466504106989923,0.066005416,0.4418586016183997,0.08821876,-0.13832422889282783,0.09323808,-5.082164215454903,0.0658133,,,17.226265,18.051935,16.302656,0.37580615,-0.19001092,0.08723613,-0.21896835,-0.41912103,-0.08907557,-0.36061493,-0.22961314,0.16436858,0.2911438
4066673467661903232,273.1709477324504,0.08061687,-22.51519753809446,0.071231365,0.49970513858294713,0.09976327,-3.020228345050528,0.10360083,-7.476033454323929,0.07429911,,,16.963528,17.523123,16.138231,-0.13256526,0.20501962,-0.18799551,0.03002642,-0.5011437,0.04581816,-0.51034623,-0.2502106,0.35437623,-0.03395184
4069206467555481600,271.0801033229328,0.078665584,-23.1903407682856,0.070048265,0.47206549138443726,0.0941844,0.7620135190450527,0.10441856,-1.5022135392367948,0.07182982,,,17.068375,17.990437,15.867158,0.2360504,0.12551863,-0.20372295,-0.15868038,-0.42086917,-0.11460646,-0.52955574,-0.30657154,0.1380341,0.40704545
4069590231490117760,271.25806578156835,0.13441592,-22.924866285137718,0.11064326,0.7072716886113858,0.14105722,-1.2116374957611635,0.18274724,14.644225589082872,0.12599577,,,18.058615,19.06449,17.07381,0.21536201,-0.16456059,-0.07310808,0.04451677,-0.21873343,0.068471655,-0.35699806,-0.04661022,-0.0013943658,0.223186
